label,text
0,  Thankyou all for allowing me to vent as I feel so angry          
0,  he wrote the truth and you dont know if he is white or not as none knows who post here is a confirmed white    
0,  On the other hand point to anything he posted as not to be the absolute truth    
1,  Every time I see a black security guard they are either sat down or on the phone   they have no proffesionalism whatsoever    
1,  Yes  more homosexual degeneracy foisted upon the silent majority    
0,  Dare to speak out in a country with supposed free speech and you  re labelled a bigot    
0,  Absolutely ridiculous    
0,  Hey I  m not really new to browsing the forums but i  ve only just got his account and have decided to become more active online and in day to day life    
0,  If you follow the cycle of water   what we drink has already been down the toilet a few times   so it  s nothing new    
0,  Agree with Barrrytheanglosaxon with many points     Oh    
0,  English team are       white      
0,  And one of thing I like in football   among football fans many white patriots Right wing ultras RUS   YouTube  
0,  I cant understand why people in Britain loves so much to breed with non whites   it keeps me shocking when i go there    
0,  I have never seen such thing in any other country    
0,  Something mysterious must be happening there  
0,  Didnt you just say we  re all going to die off anyway     but its ok because more White people are going to replace us    
0,  Coming right up    
0,  There  s sugar in the bowl and lemon on the side    
0,  It  s a pleasure to make your acquaintance Madam    
0,  Is it a competition on TV to get the most alien looking black and to put them with a white woman    
0,  In light of who    brings it up    I would imagine that   like all their other claims and accusations   this is wildly exaggerated    
0,  Do you mean         
0,  It is better to be hated for what you are than to be loved for what you are not    
0,  Andre Gide French critic   essayist     novelist                  
1,  Yeah  we could do with the same amount of black rapists as the Nordic countries are privileged enough to have    
0,  No    
0,  Rule Britannia    
0,  Yes true It reminds me of this incident Muslim Extremists Abuse Royal Anglian Troops After Afghanistan Return   Barking   London        YouTube  
0,  surely gotta be more than that  town to town you see minority whites    if whites are supposed to be at least   million   its a very hard way of showing it  
0,  Personal Card for Teacher   Johann Warzecha in the Upper Silesian village of Kaminietz   near Tost Gleiwitz   Toszek Gliwice      
0,  The name of the village was changed to Dramastein   during the Third Reich   today it is called Kamieniec in Poland    
0,  First I  m not from Moldavia      
0,  Second   I really hope one day you chauvinists try to take our Transylvania from us        Posada   ring a bell        Baia   ring a bell        Selimbar   ring a bell    
0,  Budapest        Trianon        ring a bell          our military is still vastly superior to yours as it has always been    
